date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2018-01-31,3.258096538021482,3.1858359707900004,150.7357015861946,3.34109345759245,2.975529566236472,4.581748771685271,4.425156768136074,18.6,25.0,27.25,23.1875,2.91235066461494,3.250374491927572,5.317480733098351,7.693973076117157,3.392829131991639,3.188416617383492
2018-02-28,3.2733640101522705,3.1702106528869196,151.89171452280348,3.34109345759245,2.9231615807191558,2.363700691626826,5.344112677853702,17.6,25.4,27.25,22.8125,2.975529566236472,3.258096538021482,4.425156768136074,4.581748771685271,3.34109345759245,3.1858359707900004
2018-03-31,3.2733640101522705,3.1596564652082297,151.356147529209,3.34109345759245,2.9338568698359038,0.09935420588777356,5.090941575384293,17.8,25.4,27.25,22.5625,2.9231615807191558,3.2733640101522705,5.344112677853702,2.363700691626826,3.34109345759245,3.1702106528869196
2018-04-30,3.2771447329921766,3.1702106528869196,146.84753936477492,3.4420193761824107,2.954910279033736,2.694260446703552,2.0755329312234476,18.2,25.5,30.25,22.8125,2.9338568698359038,3.2733640101522705,5.090941575384293,0.09935420588777356,3.34109345759245,3.1596564652082297
2018-05-31,3.3068867021909143,3.4339872044851463,144.75182058556018,3.713572066704308,3.1441522786722644,18.72233304400759,0.7321747651681516,22.2,26.3,40.0,30.0,2.954910279033736,3.2771447329921766,2.0755329312234476,2.694260446703552,3.4420193761824107,3.1702106528869196
2018-06-30,3.417726683613366,3.517126848669216,143.4682979331078,3.713572066704308,3.2268439945173775,14.55827311481971,-0.0489487595644595,24.2,29.5,40.0,32.6875,3.1441522786722644,3.3068867021909143,0.7321747651681516,12.730814299085372,3.713572066704308,3.4339872044851463
2018-07-31,3.4719664525503626,3.588713755333214,143.8882833656692,3.713572066704308,3.2068032436339315,-5.410572204992127,0.3553983058594715,23.7,31.2,40.0,35.1875,3.2268439945173775,3.417726683613366,-0.0489487595644595,12.730814299085372,3.713572066704308,3.517126848669216
2018-08-31,3.5667118201397288,3.6997575722611193,146.68010201168326,4.110873864173311,3.481240089335692,30.607443689318526,2.415485510132386,31.5,34.4,60.0,39.4375,3.2068032436339315,3.4719664525503626,0.3553983058594715,-2.277315120180965,3.713572066704308,3.588713755333214
2018-09-30,3.7256934272366524,3.7912668042923463,143.18985532414575,4.189654742026425,3.493472657771326,9.670479485976728,0.08744227369598265,31.9,40.5,65.0,43.3125,3.481240089335692,3.5667118201397288,2.415485510132386,12.730814299085372,4.110873864173311,3.6997575722611193
2018-10-31,3.8480176754522337,3.960813169597578,143.42904872340154,4.234830879855301,3.4531571205928664,-12.20709442170306,0.3620804106948518,30.6,45.9,68.05,51.5,3.493472657771326,3.7256934272366524,0.08744227369598265,9.670479485976728,4.189654742026425,3.7912668042923463
2018-11-30,3.901972669574645,3.9560398908449206,141.5266610303861,4.123093975508087,3.3877743613300146,4.905321822855782,-0.865060067483544,28.6,48.5,60.75,51.25,3.4531571205928664,3.8480176754522337,0.3620804106948518,-2.277315120180965,4.234830879855301,3.960813169597578
2018-12-31,3.883623530906448,3.9219733362813143,142.0314535513115,4.098502572370764,3.391147045808654,-0.5538719157441645,-0.4094394599803845,28.7,47.6,59.25,49.5,3.3877743613300146,3.901972669574645,-0.865060067483544,4.905321822855782,4.123093975508087,3.9560398908449206
