date,cpi_yoy,market_rate,emae_index,policy_rate,rem_12,d_fx,gap,rem_12_raw,cpi_yoy_raw,policy_rate_raw,market_rate_raw,rem_12_lag1,cpi_yoy_lag1,gap_lag1,d_fx_lag1,policy_rate_lag1,market_rate_lag1
2019-01-31,3.8979240810486444,3.796892698174515,141.80070648873684,3.983226764434478,3.349904087274605,-2.036498280878085,-0.04367213392377778,28.5,49.3,53.69,44.5625,3.3568971227655755,3.8628327612373745,-0.15291433273576516,-0.5523408732246216,4.081765780015241,3.901972669574645
2019-02-28,3.937690752176724,3.6142905971228636,144.20023125379288,3.914619631275412,3.367295829986474,5.291576673866083,1.9064398111478198,29.0,51.3,50.13,37.125,3.349904087274605,3.8979240810486444,-0.04367213392377778,-2.036498280878085,3.983226764434478,3.796892698174515
2019-03-31,4.001863709427935,3.8218247375099974,142.6265822525932,4.221857882521061,3.4242626545931514,11.153846153846159,1.080190672403436,30.7,54.7,68.16,45.6875,3.367295829986474,3.937690752176724,1.9064398111478198,5.291576673866083,3.914619631275412,3.6142905971228636
2019-04-30,4.021773869387265,3.9773424715487886,142.6239985914577,4.3031186995690085,3.4468078929142076,1.52249134948097,1.3469474264668158,31.4,55.8,73.93,53.375,3.4242626545931514,4.001863709427935,1.080190672403436,11.153846153846159,4.221857882521061,3.8218247375099974
2019-05-31,4.048300623720694,3.970291913552122,144.6171195589286,4.258869811047899,3.4339872044851463,1.9541013406044083,2.9993261722908393,31.0,57.3,70.73,53.0,3.4468078929142076,4.021773869387265,1.3469474264668158,1.52249134948097,4.3031186995690085,3.9773424715487886
2019-06-30,4.021773869387265,3.8607297110405954,143.70845714572943,4.138201945285877,3.4011973816621555,-5.393358591486508,2.6280300103479703,30.0,55.8,62.69,47.5,3.4339872044851463,4.048300623720694,2.9993261722908393,1.9541013406044083,4.258869811047899,3.970291913552122
2019-07-31,3.996364153861897,3.9044947390073546,145.5699882004066,4.100989104940769,3.407841924380824,3.3451118963486293,4.1666876303462,30.2,54.4,60.4,49.625,3.4011973816621555,4.021773869387265,2.6280300103479703,-5.393358591486508,4.138201945285877,3.8607297110405954
2019-08-31,3.9982007016691985,4.0615200165740575,144.61116519499626,4.421968241766829,3.877431560658527,34.67061773421474,3.748088599532551,48.3,54.5,83.26,58.0625,3.407841924380824,3.996364153861897,4.1666876303462,3.3451118963486293,4.100989104940769,3.9044947390073546
2019-09-30,3.979681653901961,4.0754165523365815,140.4357565302375,4.361441201064773,3.871201010907891,-2.5727826675693954,1.0488438037471681,48.0,53.5,78.37,58.875,3.877431560658527,3.9982007016691985,3.748088599532551,34.67061773421474,4.421968241766829,4.0615200165740575
2019-10-31,3.9219733362813143,3.885422323630967,143.68676613680054,4.219507705176107,3.8753590210565547,3.769979152189018,3.553800499854276,48.2,50.5,68.0,48.6875,3.871201010907891,3.979681653901961,1.0488438037471681,-2.5727826675693954,4.361441201064773,4.0754165523365815
